Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
Dennis,2015-11-22 04:35:21,00:21:29,,Courage the Cowardly Dog: Season 2: The Tower of Dr. Zalost (Episode 13),,Roku 3 Set Top Box,00:22:07,00:22:07,US (United States)
Dennis,2015-11-22 04:34:54,00:00:21,,Courage the Cowardly Dog: Season 2: The House of Discontent / The Sand Whale Strikes (Episode 12),,Roku 3 Set Top Box,00:22:27,00:22:27,US (United States)
Dennis,2015-11-22 04:33:59,00:00:02,,The Office (U.S.): Season 4: Night Out (Episode 11),,Roku 3 Set Top Box,00:00:02,Not latest view,US (United States)
Dennis,2015-11-22 04:12:31,00:21:26,,The Office (U.S.): Season 4: The Chair Model (Episode 10),,Roku 3 Set Top Box,00:21:26,Not latest view,US (United States)
Dennis,2015-11-22 03:50:31,00:21:59,,The Office (U.S.): Season 4: Dinner Party (Episode 9),,Roku 3 Set Top Box,00:21:59,Not latest view,US (United States)
Dennis,2015-11-22 03:29:12,00:21:16,,The Office (U.S.): Season 4: The Deposition (Episode 8),,Roku 3 Set Top Box,00:21:16,Not latest view,US (United States)
Dennis,2015-11-21 23:55:14,00:21:28,,Courage the Cowardly Dog: Season 2: The House of Discontent / The Sand Whale Strikes (Episode 12),,Roku 3 Set Top Box,00:22:06,Not latest view,US (United States)
Dennis,2015-11-21 23:27:06,00:27:50,,Courage the Cowardly Dog: Season 2: Evil Weevil / McPhearson Phantom (Episode 11),,Roku 3 Set Top Box,00:22:32,00:22:32,US (United States)
Dennis,2015-11-21 22:55:12,00:21:47,,"Courage the Cowardly Dog: Season 2: Car Broke, Phone Yes / Cowboy Courage (Episode 10)",,Roku 3 Set Top Box,00:22:33,00:22:33,US (United States)
Dennis,2015-11-21 22:32:38,00:22:31,,Courage the Cowardly Dog: Season 2: Serpent of Evil River / The Transplant (Episode 9),,Roku 3 Set Top Box,00:22:31,00:22:31,US (United States)
Dennis,2015-11-21 17:41:51,00:20:43,,The Office (U.S.): Season 4: Survivor Man (Episode 7),,Roku 3 Set Top Box,00:20:43,Not latest view,US (United States)
Dennis,2015-11-21 17:13:13,00:21:34,,The Office (U.S.): Season 4: Branch Wars (Episode 6),,Roku 3 Set Top Box,00:21:34,Not latest view,US (United States)
Dennis,2015-11-20 08:26:24,00:21:19,,The Office (U.S.): Season 4: Local Ad (Episode 5),,Apple TV 3 (revised),00:21:19,Not latest view,US (United States)
Dennis,2015-11-20 01:30:59,00:12:57,,Jane The Virgin: Season 1: Chapter Ten (Episode 10),,Chrome PC (Cadmium),00:15:08,Not latest view,US (United States)
Dennis,2015-11-19 19:18:18,00:42:46,,The Fosters: Season 3: Idyllwild (Episode 9),,Roku 3 Set Top Box,00:42:46,00:42:46,US (United States)
Dennis,2015-11-19 18:35:06,00:42:47,,The Fosters: Season 3: Daughters (Episode 8),,Roku 3 Set Top Box,00:42:46,00:42:46,US (United States)
Dennis,2015-11-19 00:18:47,00:41:44,,The Office (U.S.): Season 4: Money (Episode 4),,Roku 3 Set Top Box,00:41:32,Not latest view,US (United States)
Dennis,2015-11-18 18:26:11,00:04:38,,The Office (U.S.): Season 4: Money (Episode 4),,Roku 3 Set Top Box,00:04:38,Not latest view,US (United States)
Dennis,2015-11-18 17:44:26,00:41:44,,The Office (U.S.): Season 4: Launch Party (Episode 3),,Roku 3 Set Top Box,00:41:44,Not latest view,US (United States)
Dennis,2015-11-18 17:02:38,00:41:43,,The Office (U.S.): Season 4: Dunder Mifflin Infinity (Episode 2),,Roku 3 Set Top Box,00:41:43,Not latest view,US (United States)
Dennis,2015-11-18 16:43:19,00:00:06,,The Office (U.S.): Season 4: Dunder Mifflin Infinity (Episode 2),,Apple TV 3 (revised),00:00:05,Not latest view,US (United States)
Dennis,2015-11-18 16:22:34,00:20:41,,The Office (U.S.): Season 4: Fun Run (Episode 1),,Apple TV 3 (revised),00:41:42,Not latest view,US (United States)
Dennis,2015-11-17 22:28:12,00:00:01,,That '70s Show: Season 5: When the Levee Breaks (Episode 15),,Roku 3 Set Top Box,00:00:01,Not latest view,US (United States)
Dennis,2015-11-17 22:06:00,00:21:55,,That '70s Show: Season 5: Babe I'm Gonna Leave You (Episode 14),,Roku 3 Set Top Box,00:21:55,Not latest view,US (United States)
Dennis,2015-11-17 21:43:44,00:21:56,,That '70s Show: Season 5: Your Time Is Gonna Come (Episode 13),,Roku 3 Set Top Box,00:21:56,Not latest view,US (United States)
Dennis,2015-11-17 21:35:21,00:08:19,,That '70s Show: Season 5: Misty Mountain Hop (Episode 12),,Roku 3 Set Top Box,00:21:42,Not latest view,US (United States)
Dennis,2015-11-17 17:13:30,00:21:08,,The Office (U.S.): Season 4: Fun Run (Episode 1),,Roku 3 Set Top Box,00:21:08,Not latest view,US (United States)
Dennis,2015-11-17 00:43:54,00:00:01,,The Office (U.S.): Season 4: Fun Run (Episode 1),,Roku 3 Set Top Box,00:00:01,Not latest view,US (United States)
Dennis,2015-11-17 00:13:36,00:29:02,,The Office (U.S.): Season 3: The Job (Episode 23),,Roku 3 Set Top Box,00:41:57,Not latest view,US (United States)
Dennis,2015-11-16 18:29:25,00:12:56,,The Office (U.S.): Season 3: The Job (Episode 23),,Roku 3 Set Top Box,00:12:56,Not latest view,US (United States)
Dennis,2015-11-16 18:01:37,00:27:44,,The Office (U.S.): Season 3: Beach Games (Episode 22),,Roku 3 Set Top Box,00:27:44,Not latest view,US (United States)
Dennis,2015-11-16 17:16:00,00:00:05,,The Office (U.S.): Season 3: Beach Games (Episode 22),,Apple TV 3 (revised),00:00:05,Not latest view,US (United States)
Dennis,2015-11-16 16:47:15,00:28:42,,The Office (U.S.): Season 3: Women's Appreciation (Episode 21),,Apple TV 3 (revised),00:28:42,Not latest view,US (United States)
Dennis,2015-11-16 07:28:25,00:11:17,,iZombie: Season 1: The Exterminator (Episode 3),,Apple iPhone 6,00:41:18,00:41:18,US (United States)
Dennis,2015-11-16 04:38:54,00:00:08,,Jane The Virgin: Season 1: Chapter Ten (Episode 10),,Chrome PC (Cadmium),00:01:17,Not latest view,US (United States)
Dennis,2015-11-16 04:16:17,00:22:22,,Courage the Cowardly Dog: Season 2: Bad Hair Day / Forbidden Hat of Gold (Episode 8),,Apple TV 3 (revised),00:22:22,00:22:22,US (United States)
Dennis,2015-11-16 04:08:14,00:29:09,,Jane The Virgin: Season 1: Chapter Nine (Episode 9),,Chrome PC (Cadmium),00:41:55,Not latest view,US (United States)
Dennis,2015-11-16 03:53:19,00:22:36,,Courage the Cowardly Dog: Season 2: Nowhere TV / Mega Muriel the Magnificent (Episode 7),,Apple TV 3 (revised),00:22:36,00:22:36,US (United States)
Dennis,2015-11-16 03:31:19,00:15:10,,Jane The Virgin: Season 1: Chapter Nine (Episode 9),,Chrome PC (Cadmium),00:15:10,Not latest view,US (United States)
Dennis,2015-11-16 03:31:08,00:00:06,,Jane The Virgin: Season 1: Chapter Eight (Episode 8),,Chrome PC (Cadmium),00:07:15,Not latest view,US (United States)
Dennis,2015-11-16 03:30:39,00:22:37,,Courage the Cowardly Dog: Season 2: Courage the Fly / Katz Kandy (Episode 6),,Apple TV 3 (revised),00:22:37,00:22:37,US (United States)
Dennis,2015-11-16 01:56:07,00:02:40,,Jane The Virgin: Season 1: Chapter Eight (Episode 8),,Chrome PC (Cadmium),00:07:09,Not latest view,US (United States)
Dennis,2015-11-16 01:48:36,00:04:24,,Jane The Virgin: Season 1: Chapter Eight (Episode 8),,Chrome PC (Cadmium),00:04:30,Not latest view,US (United States)
Dennis,2015-11-15 21:14:41,00:03:36,,iZombie: Season 1: The Exterminator (Episode 3),,Chrome PC (Cadmium),00:29:58,Not latest view,US (United States)
Dennis,2015-11-15 17:03:52,00:20:49,,The Office (U.S.): Season 3: Product Recall (Episode 20),,Apple TV 3 (revised),00:20:49,Not latest view,US (United States)
Dennis,2015-11-15 16:42:50,00:20:59,,The Office (U.S.): Season 3: Safety Training (Episode 19),,Apple TV 3 (revised),00:20:59,Not latest view,US (United States)
Dennis,2015-11-15 16:41:13,00:00:24,,The Office (U.S.): Season 3: Cocktails (Episode 17),,Apple TV 3 (revised),00:21:19,Not latest view,US (United States)
Dennis,2015-11-15 08:28:23,00:17:28,,iZombie: Season 1: The Exterminator (Episode 3),,Apple iPhone 6,00:26:25,Not latest view,US (United States)
Dennis,2015-11-15 08:23:18,00:20:42,,The Office (U.S.): Season 3: Safety Training (Episode 19),,Apple TV 3 (revised),00:20:41,Not latest view,US (United States)
Dennis,2015-11-15 07:54:00,00:29:14,,The Office (U.S.): Season 3: The Negotiation (Episode 18),,Apple TV 3 (revised),00:29:14,Not latest view,US (United States)
Dennis,2015-11-15 07:32:57,00:21:00,,The Office (U.S.): Season 3: Cocktails (Episode 17),,Apple TV 3 (revised),00:21:00,Not latest view,US (United States)
Dennis,2015-11-15 06:12:55,00:03:46,,iZombie: Season 1: The Exterminator (Episode 3),,Chrome PC (Cadmium),00:08:57,Not latest view,US (United States)
Dennis,2015-11-15 06:02:50,00:00:55,,iZombie: Season 1: The Exterminator (Episode 3),,Chrome PC (Cadmium),00:05:12,Not latest view,US (United States)
Dennis,2015-11-15 04:37:30,00:03:56,,iZombie: Season 1: The Exterminator (Episode 3),,Chrome PC (Cadmium),00:04:17,Not latest view,US (United States)
Dennis,2015-11-15 04:19:42,00:16:59,,"iZombie: Season 1: Brother, Can You Spare a Brain? (Episode 2)",,Chrome PC (Cadmium),00:41:12,00:41:12,US (United States)
Dennis,2015-11-14 23:52:24,00:16:11,,Courage the Cowardly Dog: Season 2: Courage the Fly / Katz Kandy (Episode 6),,Roku 3 Set Top Box,00:16:47,Not latest view,US (United States)
Dennis,2015-11-14 23:30:16,00:22:06,,Courage the Cowardly Dog: Season 2: Human Habitrail / Mission to the Sun (Episode 5),,Roku 3 Set Top Box,00:22:42,00:22:42,US (United States)
Dennis,2015-11-14 23:17:35,00:12:37,,Courage the Cowardly Dog: Season 2: Courage Meets the Mummy / Invisible Muriel (Episode 4),,Roku 3 Set Top Box,00:22:38,00:22:38,US (United States)
Dennis,2015-11-14 22:55:21,00:21:19,,The Office (U.S.): Season 3: Business School (Episode 16),,Roku 3 Set Top Box,00:21:19,Not latest view,US (United States)
Dennis,2015-11-14 22:34:20,00:20:59,,The Office (U.S.): Season 3: Phyllis's Wedding (Episode 15),,Roku 3 Set Top Box,00:20:59,Not latest view,US (United States)
Dennis,2015-11-14 22:13:15,00:20:59,,The Office (U.S.): Season 3: Ben Franklin (Episode 14),,Roku 3 Set Top Box,00:20:59,Not latest view,US (United States)
Dennis,2015-11-14 22:02:08,00:23:59,,"iZombie: Season 1: Brother, Can You Spare a Brain? (Episode 2)",,Chrome PC (Cadmium),00:24:17,Not latest view,US (United States)
Dennis,2015-11-14 21:30:47,00:28:26,,The Office (U.S.): Season 3: The Return (Episode 13),,Roku 3 Set Top Box,00:28:02,Not latest view,US (United States)
Dennis,2015-11-14 09:20:00,00:42:02,,iZombie: Season 1: Pilot (Episode 1),,Apple iPhone 6,00:42:02,00:42:02,US (United States)
Dennis,2015-11-13 04:55:02,00:42:30,,"The Fosters: Season 3: Faith, Hope, Love (Episode 7)",,Roku 3 Set Top Box,00:42:30,00:42:30,US (United States)
Dennis,2015-11-13 04:12:24,00:42:16,,The Fosters: Season 3: It's My Party (Episode 6),,Roku 3 Set Top Box,00:42:15,00:42:15,US (United States)
Dennis,2015-11-13 03:30:13,00:41:47,,The Fosters: Season 3: Going South (Episode 5),,Roku 3 Set Top Box,00:41:46,00:41:46,US (United States)
Dennis,2015-11-13 00:52:14,00:10:02,,Courage the Cowardly Dog: Season 2: Courage Meets the Mummy / Invisible Muriel (Episode 4),,Apple TV 3 (revised),00:10:02,Not latest view,US (United States)
Dennis,2015-11-13 00:29:41,00:22:29,,Courage the Cowardly Dog: Season 2: Family Business / One Thousand Years of Courage (Episode 3),,Apple TV 3 (revised),00:22:29,00:22:29,US (United States)
Dennis,2015-11-13 00:04:54,00:22:34,,Courage the Cowardly Dog: Season 2: The Curse of Shirley / Courage in the Big Stinkin' City (Episode 2),,Apple TV 3 (revised),00:22:34,00:22:34,US (United States)
Dennis,2015-11-12 20:44:03,00:02:04,,The Office (U.S.): Season 3: The Return (Episode 13),,Roku 3 Set Top Box,00:02:04,Not latest view,US (United States)
Dennis,2015-11-12 20:22:27,00:21:15,,The Office (U.S.): Season 3: Traveling Salesmen (Episode 12),,Roku 3 Set Top Box,00:21:15,Not latest view,US (United States)
Dennis,2015-11-12 20:01:24,00:20:59,,The Office (U.S.): Season 3: Back from Vacation (Episode 11),,Roku 3 Set Top Box,00:20:59,Not latest view,US (United States)
Dennis,2015-11-12 19:19:35,00:41:43,,The Office (U.S.): Season 3: A Benihana Christmas (Episode 10),,Roku 3 Set Top Box,00:41:43,Not latest view,US (United States)
Dennis,2015-11-12 18:56:58,00:20:58,,The Office (U.S.): Season 3: The Convict (Episode 9),,Roku 3 Set Top Box,00:20:58,Not latest view,US (United States)
Dennis,2015-11-11 23:47:11,00:00:01,,The Office (U.S.): Season 3: The Convict (Episode 9),,Roku 3 Set Top Box,00:00:01,Not latest view,US (United States)
Dennis,2015-11-11 23:17:33,00:29:33,,The Office (U.S.): Season 3: The Merger (Episode 8),,Roku 3 Set Top Box,00:29:33,Not latest view,US (United States)
Dennis,2015-11-11 22:47:29,00:30:01,,The Office (U.S.): Season 3: Branch Closing (Episode 7),,Roku 3 Set Top Box,00:30:01,Not latest view,US (United States)
Dennis,2015-11-11 22:26:10,00:20:58,,The Office (U.S.): Season 3: Diwali (Episode 6),,Roku 3 Set Top Box,00:20:58,Not latest view,US (United States)
Dennis,2015-11-11 22:05:06,00:21:01,,The Office (U.S.): Season 3: Initiation (Episode 5),,Roku 3 Set Top Box,00:21:01,Not latest view,US (United States)
Dennis,2015-11-11 21:44:04,00:21:01,,The Office (U.S.): Season 3: Grief Counseling (Episode 4),,Roku 3 Set Top Box,00:21:01,Not latest view,US (United States)
Dennis,2015-11-11 21:22:59,00:20:57,,The Office (U.S.): Season 3: The Coup (Episode 3),,Roku 3 Set Top Box,00:20:57,Not latest view,US (United States)
Dennis,2015-11-11 16:33:57,00:21:03,,The Office (U.S.): Season 3: The Convention (Episode 2),,Apple TV 3 (revised),00:21:02,Not latest view,US (United States)
Dennis,2015-11-11 16:31:58,00:01:55,,The Office (U.S.): Season 3: Gay Witch Hunt (Episode 1),,Apple TV 3 (revised),00:21:46,Not latest view,US (United States)
Dennis,2015-11-11 05:00:38,00:41:26,,Jane The Virgin: Season 1: Chapter Five (Episode 5),,Chrome PC (Cadmium),00:41:26,Not latest view,US (United States)
Dennis,2015-11-11 05:00:30,00:00:06,,Jane The Virgin: Season 1: Chapter Four (Episode 4),,Chrome PC (Cadmium),00:41:04,Not latest view,US (United States)
Dennis,2015-11-10 15:21:23,00:19:59,,The Office (U.S.): Season 3: Gay Witch Hunt (Episode 1),,Roku 3 Set Top Box,00:19:59,Not latest view,US (United States)
Dennis,2015-11-10 05:59:32,00:41:49,,Jane The Virgin: Season 1: Chapter Four (Episode 4),,Chrome PC (Cadmium),00:41:49,Not latest view,US (United States)
Dennis,2015-11-10 05:04:25,00:42:08,,Jane The Virgin: Season 1: Chapter Three (Episode 3),,Chrome PC (Cadmium),00:41:26,Not latest view,US (United States)
Dennis,2015-11-10 05:04:20,00:00:03,,Jane The Virgin: Season 1: Chapter One: Pilot (Episode 1),,Chrome PC (Cadmium),00:00:03,Not latest view,US (United States)
Dennis,2015-11-10 02:06:37,00:38:47,,The Fosters: Season 3: More Than Words (Episode 4),,Roku 3 Set Top Box,00:42:15,00:42:15,US (United States)
Dennis,2015-11-10 00:41:45,00:27:57,,The Office (U.S.): Season 2: Casino Night (Episode 22),,Roku 3 Set Top Box,00:27:57,Not latest view,US (United States)
Dennis,2015-11-10 00:20:43,00:20:59,,The Office (U.S.): Season 2: Conflict Resolution (Episode 21),,Roku 3 Set Top Box,00:20:59,Not latest view,US (United States)
Dennis,2015-11-10 00:15:45,00:04:55,,The Office (U.S.): Season 2: Drug Testing (Episode 20),,Roku 3 Set Top Box,00:21:02,Not latest view,US (United States)
Dennis,2015-11-09 18:09:39,00:16:07,,The Office (U.S.): Season 2: Drug Testing (Episode 20),,Apple TV 3 (revised),00:16:07,Not latest view,US (United States)
Dennis,2015-11-09 17:04:19,00:20:56,,The Office (U.S.): Season 2: Michael's Birthday (Episode 19),,Apple TV 3 (revised),00:20:56,Not latest view,US (United States)
Dennis,2015-11-09 16:43:27,00:20:47,,The Office (U.S.): Season 2: Take Your Daughter to Work Day (Episode 18),,Apple TV 3 (revised),00:20:47,Not latest view,US (United States)
Dennis,2015-11-09 16:42:49,00:00:10,,The Office (U.S.): Season 2: Take Your Daughter to Work Day (Episode 18),,Apple TV 3 (revised),00:00:10,Not latest view,US (United States)
Dennis,2015-11-08 03:09:28,00:18:30,,The SpongeBob SquarePants Movie,,Apple TV 3 (revised),01:17:03,Not latest view,US (United States)
Dennis,2015-11-07 06:11:59,00:58:39,,The SpongeBob SquarePants Movie,,Apple TV 3 (revised),00:58:39,Not latest view,US (United States)
Dennis,2015-11-07 04:41:14,00:16:01,,Johnny Test: Season 2: 101 Johnnies / Johnny Zombie Tea Party (Episode 7),,Apple TV 3 (revised),00:16:01,Not latest view,US (United States)
Dennis,2015-11-07 04:19:18,00:21:50,,Johnny Test: Season 2: The Revenge of Johnny X / The Enchanted Land of Johnnia (Episode 6),,Apple TV 3 (revised),00:21:50,00:21:50,US (United States)
Dennis,2015-11-07 03:57:54,00:20:42,,Johnny Test: Season 2: Johnny's Pet Day / Phat Johnny (Episode 5),,Apple TV 3 (revised),00:21:51,00:21:51,US (United States)
Dennis,2015-11-07 03:35:58,00:21:51,,Johnny Test: Season 2: Saturday Night's Alright for Johnny / Johnny Mint Chip (Episode 4),,Apple TV 3 (revised),00:21:51,00:21:51,US (United States)
Dennis,2015-11-07 03:14:31,00:21:22,,Johnny Test: Season 2: Johnnyland / Johnny's Got a Brand New Dad (Episode 3),,Apple TV 3 (revised),00:21:52,00:21:52,US (United States)
Dennis,2015-11-05 18:55:06,00:00:01,,The Office (U.S.): Season 2: Take Your Daughter to Work Day (Episode 18),,Roku 3 Set Top Box,00:00:01,Not latest view,US (United States)
Dennis,2015-11-05 18:34:06,00:20:57,,The Office (U.S.): Season 2: Dwight's Speech (Episode 17),,Roku 3 Set Top Box,00:20:57,Not latest view,US (United States)
Dennis,2015-11-05 18:13:05,00:20:59,,The Office (U.S.): Season 2: Valentine's Day (Episode 16),,Roku 3 Set Top Box,00:20:59,Not latest view,US (United States)
Dennis,2015-11-05 17:51:49,00:21:12,,The Office (U.S.): Season 2: Boys and Girls (Episode 15),,Roku 3 Set Top Box,00:21:12,Not latest view,US (United States)
Dennis,2015-11-05 00:43:26,00:22:02,,Courage the Cowardly Dog: Season 2: The Magic Tree of Nowhere / Robot Randy (Episode 1),,Apple TV 3 (revised),00:22:33,00:22:33,US (United States)
Dennis,2015-11-04 17:44:59,00:00:01,,The Office (U.S.): Season 2: Boys and Girls (Episode 15),,Roku 3 Set Top Box,00:00:01,Not latest view,US (United States)
Dennis,2015-11-04 17:23:49,00:20:58,,The Office (U.S.): Season 2: The Carpet (Episode 14),,Roku 3 Set Top Box,00:20:58,Not latest view,US (United States)
Dennis,2015-11-04 16:59:43,00:21:02,,The Office (U.S.): Season 2: The Secret (Episode 13),,Roku 3 Set Top Box,00:21:02,Not latest view,US (United States)
Dennis,2015-11-04 16:40:30,00:19:09,,The Office (U.S.): Season 2: The Injury (Episode 12),,Roku 3 Set Top Box,00:20:57,Not latest view,US (United States)
Dennis,2015-11-04 04:52:20,00:00:39,,Courage the Cowardly Dog: Season 2: The Magic Tree of Nowhere / Robot Randy (Episode 1),,Apple TV 3 (revised),00:00:39,Not latest view,US (United States)
Dennis,2015-11-04 04:29:10,00:22:39,,Courage the Cowardly Dog: Season 2: The Magic Tree of Nowhere / Robot Randy (Episode 1),,Apple TV 3 (revised),00:22:39,Not latest view,US (United States)
Dennis,2015-11-04 04:04:33,00:22:37,,Courage the Cowardly Dog: Season 1: Little Muriel / The Great Fusilli (Episode 13),,Apple TV 3 (revised),00:22:37,00:22:37,US (United States)
Dennis,2015-11-04 03:41:58,00:22:08,,Courage the Cowardly Dog: Season 1: The Revenge of the Chicken from Outer Space / Journey to the Center of Nowhere (Episode 12),,Apple TV 3 (revised),00:22:08,00:22:08,US (United States)
Dennis,2015-11-04 03:29:31,00:12:22,,Courage the Cowardly Dog: Season 1: Heads of Beef / Klub Katz (Episode 11),,Apple TV 3 (revised),00:22:13,00:22:13,US (United States)
Dennis,2015-11-03 16:40:54,00:01:49,,The Office (U.S.): Season 2: The Injury (Episode 12),,Roku 3 Set Top Box,00:01:49,Not latest view,US (United States)
Dennis,2015-11-03 16:19:57,00:20:54,,The Office (U.S.): Season 2: Booze Cruise (Episode 11),,Roku 3 Set Top Box,00:20:54,Not latest view,US (United States)
Dennis,2015-11-02 18:24:13,00:09:24,,Courage the Cowardly Dog: Season 1: Heads of Beef / Klub Katz (Episode 11),,Roku 3 Set Top Box,00:10:00,Not latest view,US (United States)
Dennis,2015-11-02 18:02:46,00:21:25,,"Courage the Cowardly Dog: Season 1: The Snowman Cometh / The Precious, Wonderful, Adorable, Loveable Duckling (Episode 10)",,Roku 3 Set Top Box,00:22:01,00:22:01,US (United States)
Dennis,2015-11-02 17:40:57,00:21:46,,Courage the Cowardly Dog: Season 1: Queen of the Black Puddle / Everyone Wants to Direct (Episode 9),,Roku 3 Set Top Box,00:22:22,00:22:22,US (United States)
Dennis,2015-11-02 17:19:20,00:21:35,,Courage the Cowardly Dog: Season 1: The Hunchback of Nowhere / The Gods Must Be Goosey (Episode 8),,Roku 3 Set Top Box,00:22:11,00:22:11,US (United States)
Dennis,2015-11-02 16:58:21,00:20:42,,Courage the Cowardly Dog: Season 1: King Ramses' Curse / The Clutching Foot (Episode 7),,Roku 3 Set Top Box,00:21:26,00:21:26,US (United States)
Dennis,2015-11-02 16:37:24,00:20:54,,Courage the Cowardly Dog: Season 1: The Duck Brothers / Shirley the Medium (Episode 6),,Roku 3 Set Top Box,00:21:30,00:21:30,US (United States)
Dennis,2015-11-02 16:15:35,00:21:46,,Courage the Cowardly Dog: Season 1: Night of the Weremole / Mother's Day (Episode 5),,Roku 3 Set Top Box,00:22:22,00:22:22,US (United States)
Dennis,2015-11-02 15:54:50,00:20:36,,Courage the Cowardly Dog: Season 1: The Demon in the Mattress / Freaky Fred (Episode 4),,Roku 3 Set Top Box,00:21:12,00:21:12,US (United States)
Dennis,2015-11-02 15:32:55,00:21:51,,Courage the Cowardly Dog: Season 1: Courage Meets Bigfoot / Hothead (Episode 3),,Roku 3 Set Top Box,00:22:27,00:22:27,US (United States)
Dennis,2015-11-02 15:10:39,00:22:02,,"Courage the Cowardly Dog: Season 1: The Shadow of Courage / Dr. Le Quack, Amnesia Specialist (Episode 2)",,Roku 3 Set Top Box,00:22:39,Not latest view,US (United States)
Dennis,2015-11-02 14:43:43,00:22:20,,Courage the Cowardly Dog: Season 1: Night at the Katz Mote / Cajun Granny Stew (Episode 1),,Roku 3 Set Top Box,00:22:20,Not latest view,US (United States)
Dennis,2015-11-02 14:42:21,00:00:59,,Courage the Cowardly Dog: Season 1: The Hunchback of Nowhere / The Gods Must Be Goosey (Episode 8),,Roku 3 Set Top Box,00:01:53,Not latest view,US (United States)
Dennis,2015-11-01 19:41:21,00:23:18,,The Nightmare Before Christmas,,Chrome PC (Cadmium),00:46:20,00:46:20,US (United States)
Dennis,2015-11-01 07:13:55,00:23:21,,The Nightmare Before Christmas,,Chrome PC (Cadmium),00:23:39,Not latest view,US (United States)
Dennis,2015-11-01 07:13:41,00:00:07,,The Nightmare Before Christmas,,Chrome PC (Cadmium),00:00:07,Not latest view,US (United States)
Dennis,2015-10-30 21:42:58,00:21:37,,The Office (U.S.): Season 2: Christmas Party (Episode 10),,Apple TV 3 (revised),00:21:37,Not latest view,US (United States)
Dennis,2015-10-30 21:20:58,00:21:56,,The Office (U.S.): Season 2: Email Surveillance (Episode 9),,Apple TV 3 (revised),00:21:56,Not latest view,US (United States)
Dennis,2015-10-30 20:37:54,00:21:21,,The Office (U.S.): Season 2: Performance Review (Episode 8),,Apple TV 3 (revised),00:21:21,Not latest view,US (United States)
Dennis,2015-10-30 20:15:21,00:21:24,,The Office (U.S.): Season 2: The Client (Episode 7),,Apple TV 3 (revised),00:21:24,Not latest view,US (United States)
Dennis,2015-10-30 19:53:33,00:21:43,,The Office (U.S.): Season 2: The Fight (Episode 6),,Apple TV 3 (revised),00:21:43,Not latest view,US (United States)
Dennis,2015-10-30 19:49:05,00:04:24,,The Office (U.S.): Season 2: Halloween (Episode 5),,Apple TV 3 (revised),00:21:45,Not latest view,US (United States)
Dennis,2015-10-30 18:38:36,00:17:27,,The Office (U.S.): Season 2: Halloween (Episode 5),,Roku 3 Set Top Box,00:17:27,Not latest view,US (United States)
Dennis,2015-10-30 18:17:18,00:21:15,,The Office (U.S.): Season 2: The Fire (Episode 4),,Roku 3 Set Top Box,00:21:15,Not latest view,US (United States)
Dennis,2015-10-30 17:55:57,00:21:17,,The Office (U.S.): Season 2: Office Olympics (Episode 3),,Roku 3 Set Top Box,00:21:17,Not latest view,US (United States)
Dennis,2015-10-30 03:50:49,00:03:30,,The Fosters: Season 3: More Than Words (Episode 4),,Apple TV 3 (revised),00:03:29,Not latest view,US (United States)
Dennis,2015-10-30 03:08:38,00:42:06,,The Fosters: Season 3: Déjà Vu (Episode 3),,Apple TV 3 (revised),00:42:06,00:42:06,US (United States)
Dennis,2015-10-30 02:41:31,00:27:02,,The Fosters: Season 3: Father's Day (Episode 2),,Apple TV 3 (revised),00:41:43,00:41:43,US (United States)
Dennis,2015-10-28 02:13:22,02:12:28,,Beasts of No Nation,,Roku 3 Set Top Box,02:12:28,Not latest view,US (United States)
Dennis,2015-10-28 01:06:27,00:00:10,,Otto the Rhino,,Roku 3 Set Top Box,00:00:10,00:00:10,US (United States)
Dennis,2015-10-27 23:34:46,01:31:38,,The Boxtrolls,,Roku 3 Set Top Box,01:31:38,01:31:38,US (United States)
Dennis,2015-10-27 23:33:20,00:00:08,,Beasts of No Nation,,Roku 3 Set Top Box,00:00:08,Not latest view,US (United States)
Dennis,2015-10-19 06:53:42,00:21:12,,The Office (U.S.): Season 2: Sexual Harassment (Episode 2),,Apple TV 3 (revised),00:21:11,Not latest view,US (United States)
Dennis,2015-10-17 09:36:10,00:00:04,,That '70s Show: Season 5: Misty Mountain Hop (Episode 12),,Apple iPhone 6,00:13:23,Not latest view,US (United States)
Dennis,2015-10-17 09:14:21,00:21:37,,"Gossip Girl: Season 5: It Girl, Interrupted (Episode 19)",,Apple iPhone 6,00:41:53,00:41:53,US (United States)
Dennis,2015-10-17 01:53:22,00:14:45,,The Fosters: Season 3: Father's Day (Episode 2),,Apple TV 3 (revised),00:14:44,Not latest view,US (United States)
Dennis,2015-10-17 01:07:48,00:43:01,,The Fosters: Season 3: Wreckage (Episode 1),,Apple TV 3 (revised),00:43:01,00:43:01,US (United States)
Dennis,2015-10-17 00:45:56,00:20:28,,The Office (U.S.): Season 2: The Dundies (Episode 1),,Apple TV 3 (revised),00:20:27,Not latest view,US (United States)
Dennis,2015-10-17 00:21:28,00:22:04,,The Office (U.S.): Season 1: Hot Girl (Episode 6),,Apple TV 3 (revised),00:22:04,Not latest view,US (United States)
Dennis,2015-10-16 23:58:30,00:17:14,,The Office (U.S.): Season 1: Basketball (Episode 5),,Apple TV 3 (revised),00:21:54,Not latest view,US (United States)
